Date,Month,Event,Category,TV Spends (cr),Print Spends (cr),Radio Spends (cr),OOH Spends (cr),Digital Media Spends (cr),Meta Offline Spends,Meta Others Spends,Meta Online Spends,Google Online Spends,Affiliate Spends,Digital Media Impressions,Meta Offline Impressions,Meta Online Impressions,Meta Other Impressions,Google Online Impressions,Print Insertions,Print Reach,Sales Final Output
09-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"62,50,89,742"
10-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"81,62,53,826"
11-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"1,28,69,36,240"
12-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"62,87,41,928"
13-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,1307926.31,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",2,21121880,"63,30,96,613"
14-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,1307926.31,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",2,21121880,"67,16,24,327"
15-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"82,92,88,951"
16-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"68,31,53,883"
17-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"86,39,60,477"
18-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"1,07,56,47,574"
19-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"76,78,20,189"
20-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,1307926.31,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",2,21121880,"55,58,77,837"
21-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,1307926.31,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",2,21121880,"56,23,44,980"
22-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"60,19,83,761"
23-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"91,08,93,509"
24-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"78,48,42,457"
25-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"1,06,42,13,031"
26-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"58,59,55,008"
27-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,1307926.31,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",2,21121880,"55,45,84,012"
28-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,1307926.31,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",2,21121880,"57,25,79,488"
29-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"60,14,08,353"
30-04-2024,24-Apr,Full Month,Air Conditioner,66198.2,0,0,495098.04,193611.11,36241.83,1848.18,33423.86,276338.24,276338.24," 16,13,426 "," 16,47,356 "," 2,31,023 "," 9,54,967 "," 45,11,645 ",0,21121880,"59,34,73,424"
01-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"80,94,93,112"
02-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"1,02,11,27,817"
03-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"56,95,32,517"
04-05-2024,24-May,Full Month,Air Conditioner,0,1041562.65,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",2,21121880,"53,93,03,698"
05-05-2024,24-May,Full Month,Air Conditioner,0,1041562.65,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",2,21121880,"1,06,02,78,986"
06-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"1,04,53,78,499"
07-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"56,54,21,812"
08-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"72,22,41,442"
09-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"92,58,86,383"
10-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"50,86,95,960"
11-05-2024,24-May,Full Month,Air Conditioner,0,1041562.65,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",2,21121880,"47,83,58,354"
12-05-2024,24-May,Full Month,Air Conditioner,0,1041562.65,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",2,21121880,"41,81,65,123"
13-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"50,12,37,431"
14-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"45,83,76,806"
15-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"66,46,50,848"
16-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"98,18,96,885"
17-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"57,96,55,282"
18-05-2024,24-May,Full Month,Air Conditioner,0,1041562.65,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",2,21121880,"48,23,31,862"
19-05-2024,24-May,Full Month,Air Conditioner,0,1041562.65,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",2,21121880,"52,28,24,844"
20-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"54,20,59,673"
21-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"58,60,40,710"
22-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"73,97,93,536"
23-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"1,04,22,03,308"
24-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"60,43,31,206"
25-05-2024,24-May,Full Month,Air Conditioner,0,1041562.65,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",2,21121880,"56,49,52,065"
26-05-2024,24-May,Full Month,Air Conditioner,0,1041562.65,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",2,21121880,"60,70,26,406"
27-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"59,24,75,988"
28-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"59,61,74,850"
29-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"72,86,61,283"
30-05-2024,24-May,Full Month,Air Conditioner,0,0,2196.05,452614.38,104411.76,54246.88,0,25370.17,270082.74,270082.74," 8,70,098 "," 24,65,767 ", -   ," 7,24,862 "," 44,09,514 ",0,21121880,"95,89,31,071"
01-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,26040.62,246914.08,246914.08, -   , -   , -   ," 7,44,018 "," 40,31,250 ",0,0,"52,09,94,683"
02-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,26040.62,246914.08,246914.08, -   , -   , -   ," 7,44,018 "," 40,31,250 ",0,0,"49,57,35,056"
03-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,26040.62,246914.08,246914.08, -   , -   , -   ," 7,44,018 "," 40,31,250 ",0,0,"57,85,08,580"
04-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,26040.62,246914.08,246914.08, -   , -   , -   ," 7,44,018 "," 40,31,250 ",0,0,"58,37,56,437"
05-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,26040.62,246914.08,246914.08, -   , -   , -   ," 7,44,018 "," 40,31,250 ",0,0,"58,37,88,091"
06-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,26040.62,246914.08,246914.08, -   , -   , -   ," 7,44,018 "," 40,31,250 ",0,0,"72,77,61,208"
07-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,26040.62,246914.08,246914.08, -   , -   , -   ," 7,44,018 "," 40,31,250 ",0,0,"91,05,45,051"
08-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,2913855.49,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",2,21121880,"52,80,96,186"
09-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,2913855.49,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",2,21121880,"45,47,20,543"
10-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",0,21121880,"47,04,77,536"
11-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",0,21121880,"49,08,40,615"
12-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",0,21121880,"53,50,78,790"
13-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",0,21121880,"88,30,59,350"
14-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",0,21121880,"87,81,35,933"
15-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,2913855.49,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",2,21121880,"52,01,52,066"
16-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,2913855.49,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",2,21121880,"51,41,01,973"
17-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",0,21121880,"54,24,24,681"
18-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",0,21121880,"58,26,45,513"
19-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",0,21121880,"60,37,25,320"
20-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",0,21121880,"84,05,62,117"
21-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",0,21121880,"1,05,25,26,353"
22-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,2913855.49,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",2,21121880,"49,15,86,765"
23-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,2913855.49,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",2,21121880,"43,08,74,894"
24-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",0,21121880,"45,13,81,582"
25-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",0,21121880,"48,52,92,360"
26-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",0,21121880,"53,77,59,579"
27-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",0,21121880,"73,71,29,503"
28-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,3577.96,233426.7,43411.21,91512.1,0,26040.62,246914.08,246914.08," 3,61,760 "," 41,59,641 ", -   ," 7,44,018 "," 40,31,250 ",0,21121880,"1,03,91,48,998"
29-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,26040.62,246914.08,246914.08, -   , -   , -   ," 7,44,018 "," 40,31,250 ",0,0,"50,52,04,391"
30-06-2024,24-Jun,2nd to 4th week,Laptop & IT,0,0,0,0,0,0,0,26040.62,246914.08,246914.08, -   , -   , -   ," 7,44,018 "," 40,31,250 ",0,0,"44,44,79,441"
01-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"45,03,49,689"
02-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"49,02,55,418"
03-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"60,92,33,978"
04-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"68,58,22,023"
05-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"92,39,72,961"
06-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"51,83,81,583"
07-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"59,77,32,398"
08-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"47,83,52,542"
09-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"54,77,57,091"
10-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"47,72,08,320"
11-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"67,64,24,831"
12-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"93,26,01,633"
13-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"47,52,74,755"
14-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"45,45,71,711"
15-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"43,28,99,622"
16-07-2024,24-Jul,Last 2 weeks,Home,0,0,0,0,0,0,0,38388.04,299348.64,299348.64, -   , -   , -   ," 10,96,801 "," 48,87,325 ",0,0,"47,66,97,908"
17-07-2024,24-Jul,Last 2 weeks,Home,0,0,27313.59,658263.3,124844.19,181563.3,0,38388.04,299348.64,299348.64," 10,40,368 "," 82,52,877 ", -   ," 10,96,801 "," 48,87,325 ",0,21121880,"61,92,94,522"
18-07-2024,24-Jul,Last 2 weeks,Home,0,0,27313.59,658263.3,124844.19,181563.3,0,38388.04,299348.64,299348.64," 10,40,368 "," 82,52,877 ", -   ," 10,96,801 "," 48,87,325 ",0,21121880,"92,38,27,118"
19-07-2024,24-Jul,Last 2 weeks,Home,0,0,27313.59,658263.3,124844.19,181563.3,0,38388.04,299348.64,299348.64," 10,40,368 "," 82,52,877 ", -   ," 10,96,801 "," 48,87,325 ",0,21121880,"1,14,17,99,492"
20-07-2024,24-Jul,Last 2 weeks,Home,0,913980.24,27313.59,658263.3,124844.19,181563.3,0,38388.04,299348.64,299348.64," 10,40,368 "," 82,52,877 ", -   ," 10,96,801 "," 48,87,325 ",2,21121880,"61,24,24,837"
21-07-2024,24-Jul,Last 2 weeks,Home,0,913980.24,27313.59,658263.3,124844.19,181563.3,0,38388.04,299348.64,299348.64," 10,40,368 "," 82,52,877 ", -   ," 10,96,801 "," 48,87,325 ",2,21121880,"47,13,94,473"
22-07-2024,24-Jul,Last 2 weeks,Home,0,0,27313.59,658263.3,124844.19,181563.3,0,38388.04,299348.64,299348.64," 10,40,368 "," 82,52,877 ", -   ," 10,96,801 "," 48,87,325 ",0,21121880,"51,79,38,877"
23-07-2024,24-Jul,Last 2 weeks,Home,0,0,27313.59,658263.3,124844.19,181563.3,0,38388.04,299348.64,299348.64," 10,40,368 "," 82,52,877 ", -   ," 10,96,801 "," 48,87,325 ",0,21121880,"51,51,68,534"
24-07-2024,24-Jul,Last 2 weeks,Home,0,0,27313.59,658263.3,124844.19,181563.3,0,38388.04,299348.64,299348.64," 10,40,368 "," 82,52,877 ", -   ," 10,96,801 "," 48,87,325 ",0,21121880,"54,20,84,113"
25-07-2024,24-Jul,Last 2 weeks,Home,0,0,27313.59,658263.3,124844.19,181563.3,0,38388.04,299348.64,299348.64," 10,40,368 "," 82,52,877 ", -   ," 10,96,801 "," 48,87,325 ",0,21121880,"72,23,02,336"
26-07-2024,24-Jul,Last 2 weeks,Home,0,0,27313.59,658263.3,124844.19,181563.3,0,38388.04,299348.64,299348.64," 10,40,368 "," 82,52,877 ", -   ," 10,96,801 "," 48,87,325 ",0,21121880,"1,00,72,02,613"
27-07-2024,24-Jul,Last 2 weeks,Home,0,913980.24,27313.59,658263.3,124844.19,181563.3,0,38388.04,299348.64,299348.64," 10,40,368 "," 82,52,877 ", -   ," 10,96,801 "," 48,87,325 ",2,21121880,"48,39,72,094"
28-07-2024,24-Jul,Last 2 weeks,Home,0,913980.24,27313.59,658263.3,124844.19,181563.3,0,38388.04,299348.64,299348.64," 10,40,368 "," 82,52,877 ", -   ," 10,96,801 "," 48,87,325 ",2,21121880,"44,53,65,998"
29-07-2024,24-Jul,Last 2 weeks,Home,0,0,27313.59,658263.3,124844.19,181563.3,0,38388.04,299348.64,299348.64," 10,40,368 "," 82,52,877 ", -   ," 10,96,801 "," 48,87,325 ",0,21121880,"45,19,66,178"
30-07-2024,24-Jul,Last 2 weeks,Home,0,0,27313.59,658263.3,124844.19,181563.3,0,38388.04,299348.64,299348.64," 10,40,368 "," 82,52,877 ", -   ," 10,96,801 "," 48,87,325 ",0,21121880,"42,14,70,914"
01-08-2024,24-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,75565.05,475152.01,475152.01, -   , -   , -   ," 21,59,001 "," 77,57,584 ",0,0,"49,43,08,503"
02-08-2024,24-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,75565.05,475152.01,475152.01, -   , -   , -   ," 21,59,001 "," 77,57,584 ",0,0,"64,75,32,851"
03-08-2024,24-Aug,3rd & 4th week,All,0,0,0,0,0,0,0,75565.05,475152.01,475152.01, -   , -   , -   ," 21,59,001 "," 77,57,584 ",0,0,"89,23,69,635"
